"BehaviorSpace results (NetLogo 6.3.0)"
"Modelo Melhorado.nlogo"
"M traps 0"
"10/31/2022 19:54:58:819 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-24","24","-24","24"
"[run number]","green_food","show_experience","show_energy","num_experts","time_machines","num_basics","traps","shelters","yellow_food","[step]","count turtles"
"6","10","false","true","15","5","25","0","10","2.5","373","15"
"7","10","false","true","15","5","25","0","10","2.5","399","15"
"2","10","false","true","15","5","25","0","10","2.5","334","16"
"1","10","false","true","15","5","25","0","10","2.5","568","13"
"3","10","false","true","15","5","25","0","10","2.5","362","14"
"1","10","false","true","15","5","25","0","10","2.5","569","13"
"5","10","false","true","15","5","25","0","10","2.5","797","11"
"4","10","false","true","15","5","25","0","10","2.5","594","12"
"8","10","false","true","15","5","25","0","10","2.5","774","10"
"6","10","false","true","15","5","25","0","10","2.5","374","15"
"7","10","false","true","15","5","25","0","10","2.5","400","15"
"2","10","false","true","15","5","25","0","10","2.5","335","16"
"1","10","false","true","15","5","25","0","10","2.5","570","13"
"3","10","false","true","15","5","25","0","10","2.5","363","14"
"6","10","false","true","15","5","25","0","10","2.5","375","15"
"1","10","false","true","15","5","25","0","10","2.5","571","13"
"7","10","false","true","15","5","25","0","10","2.5","401","15"
"2","10","false","true","15","5","25","0","10","2.5","336","16"
"1","10","false","true","15","5","25","0","10","2.5","572","13"
"5","10","false","true","15","5","25","0","10","2.5","798","11"
"8","10","false","true","15","5","25","0","10","2.5","775","10"
"4","10","false","true","15","5","25","0","10","2.5","595","12"
"3","10","false","true","15","5","25","0","10","2.5","364","14"
"6","10","false","true","15","5","25","0","10","2.5","376","15"
"7","10","false","true","15","5","25","0","10","2.5","402","15"
"1","10","false","true","15","5","25","0","10","2.5","573","13"
"2","10","false","true","15","5","25","0","10","2.5","337","16"
"3","10","false","true","15","5","25","0","10","2.5","365","14"
"1","10","false","true","15","5","25","0","10","2.5","574","13"
"6","10","false","true","15","5","25","0","10","2.5","377","15"
"7","10","false","true","15","5","25","0","10","2.5","403","15"
"1","10","false","true","15","5","25","0","10","2.5","575","13"
"5","10","false","true","15","5","25","0","10","2.5","799","11"
"2","10","false","true","15","5","25","0","10","2.5","338","16"
"3","10","false","true","15","5","25","0","10","2.5","366","14"
"6","10","false","true","15","5","25","0","10","2.5","378","15"
"1","10","false","true","15","5","25","0","10","2.5","576","13"
"7","10","false","true","15","5","25","0","10","2.5","404","15"
"2","10","false","true","15","5","25","0","10","2.5","339","16"
"3","10","false","true","15","5","25","0","10","2.5","367","14"
"8","10","false","true","15","5","25","0","10","2.5","776","10"
"5","10","false","true","15","5","25","0","10","2.5","800","11"
"4","10","false","true","15","5","25","0","10","2.5","596","12"
"1","10","false","true","15","5","25","0","10","2.5","577","13"
"3","10","false","true","15","5","25","0","10","2.5","368","14"
"2","10","false","true","15","5","25","0","10","2.5","340","16"
"7","10","false","true","15","5","25","0","10","2.5","405","15"
"6","10","false","true","15","5","25","0","10","2.5","379","15"
"4","10","false","true","15","5","25","0","10","2.5","597","12"
"8","10","false","true","15","5","25","0","10","2.5","777","10"
"5","10","false","true","15","5","25","0","10","2.5","801","11"
"1","10","false","true","15","5","25","0","10","2.5","578","13"
"1","10","false","true","15","5","25","0","10","2.5","579","13"
"4","10","false","true","15","5","25","0","10","2.5","598","12"
"8","10","false","true","15","5","25","0","10","2.5","778","10"
"3","10","false","true","15","5","25","0","10","2.5","369","14"
"2","10","false","true","15","5","25","0","10","2.5","341","16"
"7","10","false","true","15","5","25","0","10","2.5","406","15"
"1","10","false","true","15","5","25","0","10","2.5","580","13"
"6","10","false","true","15","5","25","0","10","2.5","380","15"
"2","10","false","true","15","5","25","0","10","2.5","342","16"
"3","10","false","true","15","5","25","0","10","2.5","370","14"
"7","10","false","true","15","5","25","0","10","2.5","407","15"
"4","10","false","true","15","5","25","0","10","2.5","599","12"
"8","10","false","true","15","5","25","0","10","2.5","779","10"
"2","10","false","true","15","5","25","0","10","2.5","343","16"
"1","10","false","true","15","5","25","0","10","2.5","581","13"
"6","10","false","true","15","5","25","0","10","2.5","381","15"
"3","10","false","true","15","5","25","0","10","2.5","371","14"
"7","10","false","true","15","5","25","0","10","2.5","408","15"
"4","10","false","true","15","5","25","0","10","2.5","600","12"
"1","10","false","true","15","5","25","0","10","2.5","582","13"
"8","10","false","true","15","5","25","0","10","2.5","780","10"
"6","10","false","true","15","5","25","0","10","2.5","382","15"
"2","10","false","true","15","5","25","0","10","2.5","344","16"
"3","10","false","true","15","5","25","0","10","2.5","372","14"
"1","10","false","true","15","5","25","0","10","2.5","583","13"
"4","10","false","true","15","5","25","0","10","2.5","601","12"
"7","10","false","true","15","5","25","0","10","2.5","409","15"
"8","10","false","true","15","5","25","0","10","2.5","781","10"
"2","10","false","true","15","5","25","0","10","2.5","345","16"
"6","10","false","true","15","5","25","0","10","2.5","383","15"
"1","10","false","true","15","5","25","0","10","2.5","584","13"
"4","10","false","true","15","5","25","0","10","2.5","602","12"
"8","10","false","true","15","5","25","0","10","2.5","782","10"
"3","10","false","true","15","5","25","0","10","2.5","373","14"
"7","10","false","true","15","5","25","0","10","2.5","410","15"
"1","10","false","true","15","5","25","0","10","2.5","585","13"
"2","10","false","true","15","5","25","0","10","2.5","346","16"
"6","10","false","true","15","5","25","0","10","2.5","384","15"
"3","10","false","true","15","5","25","0","10","2.5","374","14"
"1","10","false","true","15","5","25","0","10","2.5","586","13"
"7","10","false","true","15","5","25","0","10","2.5","411","15"
"4","10","false","true","15","5","25","0","10","2.5","603","12"
"8","10","false","true","15","5","25","0","10","2.5","783","10"
"1","10","false","true","15","5","25","0","10","2.5","587","13"
"3","10","false","true","15","5","25","0","10","2.5","375","14"
"6","10","false","true","15","5","25","0","10","2.5","385","15"
"4","10","false","true","15","5","25","0","10","2.5","604","12"
"2","10","false","true","15","5","25","0","10","2.5","347","16"
"7","10","false","true","15","5","25","0","10","2.5","412","15"
"3","10","false","true","15","5","25","0","10","2.5","376","14"
"8","10","false","true","15","5","25","0","10","2.5","784","10"
"1","10","false","true","15","5","25","0","10","2.5","588","13"
"4","10","false","true","15","5","25","0","10","2.5","605","12"
"6","10","false","true","15","5","25","0","10","2.5","386","15"
"2","10","false","true","15","5","25","0","10","2.5","348","15"
"7","10","false","true","15","5","25","0","10","2.5","413","15"
"3","10","false","true","15","5","25","0","10","2.5","377","14"
"1","10","false","true","15","5","25","0","10","2.5","589","13"
"2","10","false","true","15","5","25","0","10","2.5","349","15"
"6","10","false","true","15","5","25","0","10","2.5","387","15"
"7","10","false","true","15","5","25","0","10","2.5","414","15"
"3","10","false","true","15","5","25","0","10","2.5","378","14"
"4","10","false","true","15","5","25","0","10","2.5","606","12"
"8","10","false","true","15","5","25","0","10","2.5","785","10"
"1","10","false","true","15","5","25","0","10","2.5","590","13"
"2","10","false","true","15","5","25","0","10","2.5","350","15"
"7","10","false","true","15","5","25","0","10","2.5","415","15"
"6","10","false","true","15","5","25","0","10","2.5","388","15"
"3","10","false","true","15","5","25","0","10","2.5","379","14"
"1","10","false","true","15","5","25","0","10","2.5","591","13"
"7","10","false","true","15","5","25","0","10","2.5","416","15"
"2","10","false","true","15","5","25","0","10","2.5","351","15"
"6","10","false","true","15","5","25","0","10","2.5","389","15"
"3","10","false","true","15","5","25","0","10","2.5","380","14"
"1","10","false","true","15","5","25","0","10","2.5","592","13"
"7","10","false","true","15","5","25","0","10","2.5","417","15"
"8","10","false","true","15","5","25","0","10","2.5","786","10"
"4","10","false","true","15","5","25","0","10","2.5","607","12"
"2","10","false","true","15","5","25","0","10","2.5","352","15"
"3","10","false","true","15","5","25","0","10","2.5","381","14"
"1","10","false","true","15","5","25","0","10","2.5","593","13"
"6","10","false","true","15","5","25","0","10","2.5","390","15"
"7","10","false","true","15","5","25","0","10","2.5","418","15"
"3","10","false","true","15","5","25","0","10","2.5","382","14"
"1","10","false","true","15","5","25","0","10","2.5","594","13"
"2","10","false","true","15","5","25","0","10","2.5","353","15"
"6","10","false","true","15","5","25","0","10","2.5","391","15"
"7","10","false","true","15","5","25","0","10","2.5","419","15"
"3","10","false","true","15","5","25","0","10","2.5","383","14"
"1","10","false","true","15","5","25","0","10","2.5","595","13"
"6","10","false","true","15","5","25","0","10","2.5","392","15"
"8","10","false","true","15","5","25","0","10","2.5","787","10"
"7","10","false","true","15","5","25","0","10","2.5","420","15"
"2","10","false","true","15","5","25","0","10","2.5","354","15"
"4","10","false","true","15","5","25","0","10","2.5","608","12"
"1","10","false","true","15","5","25","0","10","2.5","596","13"
"3","10","false","true","15","5","25","0","10","2.5","384","14"
"2","10","false","true","15","5","25","0","10","2.5","355","15"
"7","10","false","true","15","5","25","0","10","2.5","421","15"
"8","10","false","true","15","5","25","0","10","2.5","788","10"
"1","10","false","true","15","5","25","0","10","2.5","597","13"
"6","10","false","true","15","5","25","0","10","2.5","393","15"
"7","10","false","true","15","5","25","0","10","2.5","422","15"
"2","10","false","true","15","5","25","0","10","2.5","356","15"
"1","10","false","true","15","5","25","0","10","2.5","598","13"
"3","10","false","true","15","5","25","0","10","2.5","385","14"
"6","10","false","true","15","5","25","0","10","2.5","394","15"
"7","10","false","true","15","5","25","0","10","2.5","423","15"
"4","10","false","true","15","5","25","0","10","2.5","609","12"
"8","10","false","true","15","5","25","0","10","2.5","789","10"
"2","10","false","true","15","5","25","0","10","2.5","357","15"
"1","10","false","true","15","5","25","0","10","2.5","599","13"
"3","10","false","true","15","5","25","0","10","2.5","386","14"
"6","10","false","true","15","5","25","0","10","2.5","395","15"
"7","10","false","true","15","5","25","0","10","2.5","424","15"
"8","10","false","true","15","5","25","0","10","2.5","790","10"
"1","10","false","true","15","5","25","0","10","2.5","600","13"
"2","10","false","true","15","5","25","0","10","2.5","358","15"
"3","10","false","true","15","5","25","0","10","2.5","387","14"
"6","10","false","true","15","5","25","0","10","2.5","396","15"
"7","10","false","true","15","5","25","0","10","2.5","425","15"
"4","10","false","true","15","5","25","0","10","2.5","610","12"
"8","10","false","true","15","5","25","0","10","2.5","791","10"
"1","10","false","true","15","5","25","0","10","2.5","601","13"
"8","10","false","true","15","5","25","0","10","2.5","792","10"
"3","10","false","true","15","5","25","0","10","2.5","388","14"
"2","10","false","true","15","5","25","0","10","2.5","359","15"
"6","10","false","true","15","5","25","0","10","2.5","397","15"
"4","10","false","true","15","5","25","0","10","2.5","611","12"
"7","10","false","true","15","5","25","0","10","2.5","426","15"
"3","10","false","true","15","5","25","0","10","2.5","389","14"
"1","10","false","true","15","5","25","0","10","2.5","602","13"
"6","10","false","true","15","5","25","0","10","2.5","398","15"
"2","10","false","true","15","5","25","0","10","2.5","360","15"
"7","10","false","true","15","5","25","0","10","2.5","427","15"
"3","10","false","true","15","5","25","0","10","2.5","390","14"
"4","10","false","true","15","5","25","0","10","2.5","612","12"
"1","10","false","true","15","5","25","0","10","2.5","603","13"
"2","10","false","true","15","5","25","0","10","2.5","361","15"
"7","10","false","true","15","5","25","0","10","2.5","428","15"
"6","10","false","true","15","5","25","0","10","2.5","399","15"
"8","10","false","true","15","5","25","0","10","2.5","793","10"
"4","10","false","true","15","5","25","0","10","2.5","613","12"
"1","10","false","true","15","5","25","0","10","2.5","604","13"
"3","10","false","true","15","5","25","0","10","2.5","391","14"
"2","10","false","true","15","5","25","0","10","2.5","362","15"
"1","10","false","true","15","5","25","0","10","2.5","605","13"
"6","10","false","true","15","5","25","0","10","2.5","400","15"
"8","10","false","true","15","5","25","0","10","2.5","794","10"
"4","10","false","true","15","5","25","0","10","2.5","614","12"
"1","10","false","true","15","5","25","0","10","2.5","606","13"
"1","10","false","true","15","5","25","0","10","2.5","607","13"
"7","10","false","true","15","5","25","0","10","2.5","429","15"
"1","10","false","true","15","5","25","0","10","2.5","608","13"
"3","10","false","true","15","5","25","0","10","2.5","392","14"
"2","10","false","true","15","5","25","0","10","2.5","363","15"
"6","10","false","true","15","5","25","0","10","2.5","401","15"
"1","10","false","true","15","5","25","0","10","2.5","609","13"
"8","10","false","true","15","5","25","0","10","2.5","795","10"
"4","10","false","true","15","5","25","0","10","2.5","615","12"
"7","10","false","true","15","5","25","0","10","2.5","430","15"
"3","10","false","true","15","5","25","0","10","2.5","393","14"
"2","10","false","true","15","5","25","0","10","2.5","364","15"
"6","10","false","true","15","5","25","0","10","2.5","402","15"
"1","10","false","true","15","5","25","0","10","2.5","610","13"
"8","10","false","true","15","5","25","0","10","2.5","796","10"
"4","10","false","true","15","5","25","0","10","2.5","616","12"
"1","10","false","true","15","5","25","0","10","2.5","611","13"
"4","10","false","true","15","5","25","0","10","2.5","617","12"
"7","10","false","true","15","5","25","0","10","2.5","431","15"
"4","10","false","true","15","5","25","0","10","2.5","618","12"
"3","10","false","true","15","5","25","0","10","2.5","394","14"
"2","10","false","true","15","5","25","0","10","2.5","365","15"
"7","10","false","true","15","5","25","0","10","2.5","432","15"
"8","10","false","true","15","5","25","0","10","2.5","797","10"
"4","10","false","true","15","5","25","0","10","2.5","619","12"
"6","10","false","true","15","5","25","0","10","2.5","403","14"
"1","10","false","true","15","5","25","0","10","2.5","612","13"
"4","10","false","true","15","5","25","0","10","2.5","620","12"
"8","10","false","true","15","5","25","0","10","2.5","798","10"
"4","10","false","true","15","5","25","0","10","2.5","621","12"
"8","10","false","true","15","5","25","0","10","2.5","799","10"
"4","10","false","true","15","5","25","0","10","2.5","622","12"
"8","10","false","true","15","5","25","0","10","2.5","800","10"
"1","10","false","true","15","5","25","0","10","2.5","613","13"
"8","10","false","true","15","5","25","0","10","2.5","801","10"
"4","10","false","true","15","5","25","0","10","2.5","623","12"
"1","10","false","true","15","5","25","0","10","2.5","614","13"
"3","10","false","true","15","5","25","0","10","2.5","395","14"
"8","10","false","true","15","5","25","0","10","2.5","802","10"
"4","10","false","true","15","5","25","0","10","2.5","624","12"
"8","10","false","true","15","5","25","0","10","2.5","803","10"
"4","10","false","true","15","5","25","0","10","2.5","625","12"
"1","10","false","true","15","5","25","0","10","2.5","615","13"
"8","10","false","true","15","5","25","0","10","2.5","804","10"
"4","10","false","true","15","5","25","0","10","2.5","626","12"
"8","10","false","true","15","5","25","0","10","2.5","805","10"
"1","10","false","true","15","5","25","0","10","2.5","616","13"
"4","10","false","true","15","5","25","0","10","2.5","627","12"
"8","10","false","true","15","5","25","0","10","2.5","806","10"
"1","10","false","true","15","5","25","0","10","2.5","617","13"
"4","10","false","true","15","5","25","0","10","2.5","628","12"
"8","10","false","true","15","5","25","0","10","2.5","807","10"
"4","10","false","true","15","5","25","0","10","2.5","629","12"
"1","10","false","true","15","5","25","0","10","2.5","618","13"
"8","10","false","true","15","5","25","0","10","2.5","808","10"
"4","10","false","true","15","5","25","0","10","2.5","630","12"
"2","10","false","true","15","5","25","0","10","2.5","366","15"
"7","10","false","true","15","5","25","0","10","2.5","433","15"
"6","10","false","true","15","5","25","0","10","2.5","404","14"
"8","10","false","true","15","5","25","0","10","2.5","809","10"
"1","10","false","true","15","5","25","0","10","2.5","619","13"
"4","10","false","true","15","5","25","0","10","2.5","631","12"
"3","10","false","true","15","5","25","0","10","2.5","396","14"
"8","10","false","true","15","5","25","0","10","2.5","810","10"
"8","10","false","true","15","5","25","0","10","2.5","811","10"
"8","10","false","true","15","5","25","0","10","2.5","812","10"
"4","10","false","true","15","5","25","0","10","2.5","632","12"
"2","10","false","true","15","5","25","0","10","2.5","367","15"
"7","10","false","true","15","5","25","0","10","2.5","434","15"
"1","10","false","true","15","5","25","0","10","2.5","620","13"
"4","10","false","true","15","5","25","0","10","2.5","633","12"
"6","10","false","true","15","5","25","0","10","2.5","405","14"
"4","10","false","true","15","5","25","0","10","2.5","634","12"
"1","10","false","true","15","5","25","0","10","2.5","621","13"
"3","10","false","true","15","5","25","0","10","2.5","397","14"
"4","10","false","true","15","5","25","0","10","2.5","635","12"
"8","10","false","true","15","5","25","0","10","2.5","813","10"
"1","10","false","true","15","5","25","0","10","2.5","622","13"
"7","10","false","true","15","5","25","0","10","2.5","435","15"
"2","10","false","true","15","5","25","0","10","2.5","368","15"
"8","10","false","true","15","5","25","0","10","2.5","814","10"
"4","10","false","true","15","5","25","0","10","2.5","636","12"
"1","10","false","true","15","5","25","0","10","2.5","623","13"
"8","10","false","true","15","5","25","0","10","2.5","815","10"
"6","10","false","true","15","5","25","0","10","2.5","406","14"
"4","10","false","true","15","5","25","0","10","2.5","637","12"
"3","10","false","true","15","5","25","0","10","2.5","398","14"
"8","10","false","true","15","5","25","0","10","2.5","816","10"
"4","10","false","true","15","5","25","0","10","2.5","638","12"
"8","10","false","true","15","5","25","0","10","2.5","817","10"
"4","10","false","true","15","5","25","0","10","2.5","639","12"
"1","10","false","true","15","5","25","0","10","2.5","624","13"
"8","10","false","true","15","5","25","0","10","2.5","818","10"
"4","10","false","true","15","5","25","0","10","2.5","640","12"
"7","10","false","true","15","5","25","0","10","2.5","436","15"
"6","10","false","true","15","5","25","0","10","2.5","407","14"
"4","10","false","true","15","5","25","0","10","2.5","641","12"
"8","10","false","true","15","5","25","0","10","2.5","819","10"
"1","10","false","true","15","5","25","0","10","2.5","625","13"
"4","10","false","true","15","5","25","0","10","2.5","642","12"
"8","10","false","true","15","5","25","0","10","2.5","820","10"
"8","10","false","true","15","5","25","0","10","2.5","821","10"
"4","10","false","true","15","5","25","0","10","2.5","643","12"
"8","10","false","true","15","5","25","0","10","2.5","822","10"
"4","10","false","true","15","5","25","0","10","2.5","644","12"
"3","10","false","true","15","5","25","0","10","2.5","399","14"
"8","10","false","true","15","5","25","0","10","2.5","823","10"
"4","10","false","true","15","5","25","0","10","2.5","645","12"
"8","10","false","true","15","5","25","0","10","2.5","824","10"
"4","10","false","true","15","5","25","0","10","2.5","646","12"
"8","10","false","true","15","5","25","0","10","2.5","825","10"
"4","10","false","true","15","5","25","0","10","2.5","647","12"
"1","10","false","true","15","5","25","0","10","2.5","626","13"
"6","10","false","true","15","5","25","0","10","2.5","408","14"
"7","10","false","true","15","5","25","0","10","2.5","437","15"
"8","10","false","true","15","5","25","0","10","2.5","826","10"
"4","10","false","true","15","5","25","0","10","2.5","648","12"
"4","10","false","true","15","5","25","0","10","2.5","649","12"
"8","10","false","true","15","5","25","0","10","2.5","827","10"
"1","10","false","true","15","5","25","0","10","2.5","627","13"
"8","10","false","true","15","5","25","0","10","2.5","828","10"
"4","10","false","true","15","5","25","0","10","2.5","650","12"
"8","10","false","true","15","5","25","0","10","2.5","829","10"
"2","10","false","true","15","5","25","0","10","2.5","369","15"
"1","10","false","true","15","5","25","0","10","2.5","628","13"
"6","10","false","true","15","5","25","0","10","2.5","409","14"
"7","10","false","true","15","5","25","0","10","2.5","438","15"
"3","10","false","true","15","5","25","0","10","2.5","400","14"
"1","10","false","true","15","5","25","0","10","2.5","629","13"
"4","10","false","true","15","5","25","0","10","2.5","651","12"
"8","10","false","true","15","5","25","0","10","2.5","830","10"
"4","10","false","true","15","5","25","0","10","2.5","652","12"
"8","10","false","true","15","5","25","0","10","2.5","831","10"
"1","10","false","true","15","5","25","0","10","2.5","630","13"
"4","10","false","true","15","5","25","0","10","2.5","653","12"
"8","10","false","true","15","5","25","0","10","2.5","832","10"
"2","10","false","true","15","5","25","0","10","2.5","370","15"
"4","10","false","true","15","5","25","0","10","2.5","654","12"
"8","10","false","true","15","5","25","0","10","2.5","833","10"
"7","10","false","true","15","5","25","0","10","2.5","439","15"
"6","10","false","true","15","5","25","0","10","2.5","410","14"
"4","10","false","true","15","5","25","0","10","2.5","655","12"
"3","10","false","true","15","5","25","0","10","2.5","401","14"
"2","10","false","true","15","5","25","0","10","2.5","371","15"
"7","10","false","true","15","5","25","0","10","2.5","440","15"
"8","10","false","true","15","5","25","0","10","2.5","834","10"
"4","10","false","true","15","5","25","0","10","2.5","656","12"
"6","10","false","true","15","5","25","0","10","2.5","411","14"
"3","10","false","true","15","5","25","0","10","2.5","402","14"
"1","10","false","true","15","5","25","0","10","2.5","631","13"
"1","10","false","true","15","5","25","0","10","2.5","632","13"
"1","10","false","true","15","5","25","0","10","2.5","633","13"
"1","10","false","true","15","5","25","0","10","2.5","634","13"
"1","10","false","true","15","5","25","0","10","2.5","635","13"
"1","10","false","true","15","5","25","0","10","2.5","636","13"
"1","10","false","true","15","5","25","0","10","2.5","637","13"
"1","10","false","true","15","5","25","0","10","2.5","638","13"
"1","10","false","true","15","5","25","0","10","2.5","639","13"
"1","10","false","true","15","5","25","0","10","2.5","640","13"
"2","10","false","true","15","5","25","0","10","2.5","372","15"
"1","10","false","true","15","5","25","0","10","2.5","641","13"
"8","10","false","true","15","5","25","0","10","2.5","835","10"
"4","10","false","true","15","5","25","0","10","2.5","657","12"
"1","10","false","true","15","5","25","0","10","2.5","642","13"
"3","10","false","true","15","5","25","0","10","2.5","403","14"
"6","10","false","true","15","5","25","0","10","2.5","412","14"
"7","10","false","true","15","5","25","0","10","2.5","441","15"
"1","10","false","true","15","5","25","0","10","2.5","643","13"
"2","10","false","true","15","5","25","0","10","2.5","373","15"
"8","10","false","true","15","5","25","0","10","2.5","836","10"
"4","10","false","true","15","5","25","0","10","2.5","658","12"
"1","10","false","true","15","5","25","0","10","2.5","644","13"
"8","10","false","true","15","5","25","0","10","2.5","837","10"
"3","10","false","true","15","5","25","0","10","2.5","404","14"
"4","10","false","true","15","5","25","0","10","2.5","659","12"
"1","10","false","true","15","5","25","0","10","2.5","645","13"
"6","10","false","true","15","5","25","0","10","2.5","413","14"
"7","10","false","true","15","5","25","0","10","2.5","442","15"
"8","10","false","true","15","5","25","0","10","2.5","838","10"
"4","10","false","true","15","5","25","0","10","2.5","660","12"
"8","10","false","true","15","5","25","0","10","2.5","839","10"
"2","10","false","true","15","5","25","0","10","2.5","374","15"
"3","10","false","true","15","5","25","0","10","2.5","405","14"
"6","10","false","true","15","5","25","0","10","2.5","414","14"
"4","10","false","true","15","5","25","0","10","2.5","661","12"
"1","10","false","true","15","5","25","0","10","2.5","646","13"
"8","10","false","true","15","5","25","0","10","2.5","840","10"
"4","10","false","true","15","5","25","0","10","2.5","662","12"
"7","10","false","true","15","5","25","0","10","2.5","443","15"
"2","10","false","true","15","5","25","0","10","2.5","375","15"
"3","10","false","true","15","5","25","0","10","2.5","406","14"
"6","10","false","true","15","5","25","0","10","2.5","415","14"
"8","10","false","true","15","5","25","0","10","2.5","841","10"
"1","10","false","true","15","5","25","0","10","2.5","647","13"
"4","10","false","true","15","5","25","0","10","2.5","663","12"
"8","10","false","true","15","5","25","0","10","2.5","842","10"
"2","10","false","true","15","5","25","0","10","2.5","376","15"
"7","10","false","true","15","5","25","0","10","2.5","444","15"
"6","10","false","true","15","5","25","0","10","2.5","416","14"
"3","10","false","true","15","5","25","0","10","2.5","407","14"
"4","10","false","true","15","5","25","0","10","2.5","664","12"
"8","10","false","true","15","5","25","0","10","2.5","843","10"
"1","10","false","true","15","5","25","0","10","2.5","648","13"
"8","10","false","true","15","5","25","0","10","2.5","844","10"
"8","10","false","true","15","5","25","0","10","2.5","845","10"
"4","10","false","true","15","5","25","0","10","2.5","665","12"
"1","10","false","true","15","5","25","0","10","2.5","649","13"
"2","10","false","true","15","5","25","0","10","2.5","377","15"
"7","10","false","true","15","5","25","0","10","2.5","445","15"
"6","10","false","true","15","5","25","0","10","2.5","417","14"
"1","10","false","true","15","5","25","0","10","2.5","650","13"
"8","10","false","true","15","5","25","0","10","2.5","846","9"
"4","10","false","true","15","5","25","0","10","2.5","666","12"
"8","10","false","true","15","5","25","0","10","2.5","847","9"
"1","10","false","true","15","5","25","0","10","2.5","651","13"
"8","10","false","true","15","5","25","0","10","2.5","848","9"
"4","10","false","true","15","5","25","0","10","2.5","667","12"
"8","10","false","true","15","5","25","0","10","2.5","849","9"
"4","10","false","true","15","5","25","0","10","2.5","668","12"
"1","10","false","true","15","5","25","0","10","2.5","652","13"
"8","10","false","true","15","5","25","0","10","2.5","850","9"
"4","10","false","true","15","5","25","0","10","2.5","669","12"
"8","10","false","true","15","5","25","0","10","2.5","851","9"
"4","10","false","true","15","5","25","0","10","2.5","670","12"
"3","10","false","true","15","5","25","0","10","2.5","408","14"
"6","10","false","true","15","5","25","0","10","2.5","418","14"
"7","10","false","true","15","5","25","0","10","2.5","446","15"
"8","10","false","true","15","5","25","0","10","2.5","852","9"
"4","10","false","true","15","5","25","0","10","2.5","671","12"
"2","10","false","true","15","5","25","0","10","2.5","378","15"
"8","10","false","true","15","5","25","0","10","2.5","853","9"
"1","10","false","true","15","5","25","0","10","2.5","653","13"
"8","10","false","true","15","5","25","0","10","2.5","854","9"
"4","10","false","true","15","5","25","0","10","2.5","672","12"
"3","10","false","true","15","5","25","0","10","2.5","409","14"
"8","10","false","true","15","5","25","0","10","2.5","855","9"
"4","10","false","true","15","5","25","0","10","2.5","673","12"
"7","10","false","true","15","5","25","0","10","2.5","447","15"
"6","10","false","true","15","5","25","0","10","2.5","419","14"
"1","10","false","true","15","5","25","0","10","2.5","654","13"
"2","10","false","true","15","5","25","0","10","2.5","379","15"
"8","10","false","true","15","5","25","0","10","2.5","856","9"
"4","10","false","true","15","5","25","0","10","2.5","674","12"
"8","10","false","true","15","5","25","0","10","2.5","857","9"
"4","10","false","true","15","5","25","0","10","2.5","675","12"
"1","10","false","true","15","5","25","0","10","2.5","655","13"
"7","10","false","true","15","5","25","0","10","2.5","448","15"
"3","10","false","true","15","5","25","0","10","2.5","410","14"
"6","10","false","true","15","5","25","0","10","2.5","420","14"
"1","10","false","true","15","5","25","0","10","2.5","656","13"
"8","10","false","true","15","5","25","0","10","2.5","858","9"
"4","10","false","true","15","5","25","0","10","2.5","676","12"
"8","10","false","true","15","5","25","0","10","2.5","859","9"
"2","10","false","true","15","5","25","0","10","2.5","380","15"
"7","10","false","true","15","5","25","0","10","2.5","449","15"
"6","10","false","true","15","5","25","0","10","2.5","421","14"
"3","10","false","true","15","5","25","0","10","2.5","411","14"
"4","10","false","true","15","5","25","0","10","2.5","677","12"
"8","10","false","true","15","5","25","0","10","2.5","860","9"
"1","10","false","true","15","5","25","0","10","2.5","657","13"
"4","10","false","true","15","5","25","0","10","2.5","678","12"
"8","10","false","true","15","5","25","0","10","2.5","861","9"
"4","10","false","true","15","5","25","0","10","2.5","679","12"
"8","10","false","true","15","5","25","0","10","2.5","862","9"
"2","10","false","true","15","5","25","0","10","2.5","381","15"
"7","10","false","true","15","5","25","0","10","2.5","450","15"
"6","10","false","true","15","5","25","0","10","2.5","422","14"
"1","10","false","true","15","5","25","0","10","2.5","658","13"
"4","10","false","true","15","5","25","0","10","2.5","680","12"
"3","10","false","true","15","5","25","0","10","2.5","412","14"
"8","10","false","true","15","5","25","0","10","2.5","863","9"
"4","10","false","true","15","5","25","0","10","2.5","681","12"
"1","10","false","true","15","5","25","0","10","2.5","659","13"
"7","10","false","true","15","5","25","0","10","2.5","451","15"
"2","10","false","true","15","5","25","0","10","2.5","382","15"
"4","10","false","true","15","5","25","0","10","2.5","682","12"
"8","10","false","true","15","5","25","0","10","2.5","864","9"
"1","10","false","true","15","5","25","0","10","2.5","660","13"
"4","10","false","true","15","5","25","0","10","2.5","683","12"
"8","10","false","true","15","5","25","0","10","2.5","865","9"
"1","10","false","true","15","5","25","0","10","2.5","661","13"
"4","10","false","true","15","5","25","0","10","2.5","684","12"
"4","10","false","true","15","5","25","0","10","2.5","685","12"
"8","10","false","true","15","5","25","0","10","2.5","866","9"
"6","10","false","true","15","5","25","0","10","2.5","423","14"
"3","10","false","true","15","5","25","0","10","2.5","413","14"
"7","10","false","true","15","5","25","0","10","2.5","452","15"
"2","10","false","true","15","5","25","0","10","2.5","383","15"
"1","10","false","true","15","5","25","0","10","2.5","662","13"
"4","10","false","true","15","5","25","0","10","2.5","686","12"
