"BehaviorSpace results (NetLogo 6.3.0)"
"Modelo Base.nlogo"
"Traps 2"
"10/31/2022 17:57:23:163 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-24","24","-24","24"
"[run number]","green_food","num_experts","num_basics","shelters","traps","yellow_food","[step]","count turtles","count basics","count experts"
"10","2","15","25","5","2","2.5","212","1","0","1"
"8","2","15","25","5","2","2.5","438","0","0","0"
"10","2","15","25","5","2","2.5","213","1","0","1"
"6","2","15","25","5","2","2.5","888","0","0","0"
"8","2","15","25","5","2","2.5","439","0","0","0"
"10","2","15","25","5","2","2.5","214","1","0","1"
"6","2","15","25","5","2","2.5","889","0","0","0"
"8","2","15","25","5","2","2.5","440","0","0","0"
"10","2","15","25","5","2","2.5","215","1","0","1"
"6","2","15","25","5","2","2.5","890","0","0","0"
"8","2","15","25","5","2","2.5","441","0","0","0"
"10","2","15","25","5","2","2.5","216","1","0","1"
"8","2","15","25","5","2","2.5","442","0","0","0"
"10","2","15","25","5","2","2.5","217","1","0","1"
"6","2","15","25","5","2","2.5","891","0","0","0"
"8","2","15","25","5","2","2.5","443","0","0","0"
"10","2","15","25","5","2","2.5","218","1","0","1"
"6","2","15","25","5","2","2.5","892","0","0","0"
"8","2","15","25","5","2","2.5","444","0","0","0"
"10","2","15","25","5","2","2.5","219","1","0","1"
"6","2","15","25","5","2","2.5","893","0","0","0"
"8","2","15","25","5","2","2.5","445","0","0","0"
"10","2","15","25","5","2","2.5","220","1","0","1"
"6","2","15","25","5","2","2.5","894","0","0","0"
"8","2","15","25","5","2","2.5","446","0","0","0"
"10","2","15","25","5","2","2.5","221","1","0","1"
"6","2","15","25","5","2","2.5","895","0","0","0"
"8","2","15","25","5","2","2.5","447","0","0","0"
"10","2","15","25","5","2","2.5","222","1","0","1"
"6","2","15","25","5","2","2.5","896","0","0","0"
"8","2","15","25","5","2","2.5","448","0","0","0"
"6","2","15","25","5","2","2.5","897","0","0","0"
"8","2","15","25","5","2","2.5","449","0","0","0"
"6","2","15","25","5","2","2.5","898","0","0","0"
"10","2","15","25","5","2","2.5","223","0","0","0"
"8","2","15","25","5","2","2.5","450","0","0","0"
"10","2","15","25","5","2","2.5","224","0","0","0"
"6","2","15","25","5","2","2.5","899","0","0","0"
"8","2","15","25","5","2","2.5","451","0","0","0"
"6","2","15","25","5","2","2.5","900","0","0","0"
"10","2","15","25","5","2","2.5","225","0","0","0"
"8","2","15","25","5","2","2.5","452","0","0","0"
"10","2","15","25","5","2","2.5","226","0","0","0"
"6","2","15","25","5","2","2.5","901","0","0","0"
"8","2","15","25","5","2","2.5","453","0","0","0"
"6","2","15","25","5","2","2.5","902","0","0","0"
"10","2","15","25","5","2","2.5","227","0","0","0"
"6","2","15","25","5","2","2.5","903","0","0","0"
"8","2","15","25","5","2","2.5","454","0","0","0"
"10","2","15","25","5","2","2.5","228","0","0","0"
"8","2","15","25","5","2","2.5","455","0","0","0"
"10","2","15","25","5","2","2.5","229","0","0","0"
"6","2","15","25","5","2","2.5","904","0","0","0"
"8","2","15","25","5","2","2.5","456","0","0","0"
"6","2","15","25","5","2","2.5","905","0","0","0"
"10","2","15","25","5","2","2.5","230","0","0","0"
"6","2","15","25","5","2","2.5","906","0","0","0"
"8","2","15","25","5","2","2.5","457","0","0","0"
"10","2","15","25","5","2","2.5","231","0","0","0"
"6","2","15","25","5","2","2.5","907","0","0","0"
"8","2","15","25","5","2","2.5","458","0","0","0"
"10","2","15","25","5","2","2.5","232","0","0","0"
"6","2","15","25","5","2","2.5","908","0","0","0"
"8","2","15","25","5","2","2.5","459","0","0","0"
"10","2","15","25","5","2","2.5","233","0","0","0"
"6","2","15","25","5","2","2.5","909","0","0","0"
"8","2","15","25","5","2","2.5","460","0","0","0"
"10","2","15","25","5","2","2.5","234","0","0","0"
"8","2","15","25","5","2","2.5","461","0","0","0"
"10","2","15","25","5","2","2.5","235","0","0","0"
"6","2","15","25","5","2","2.5","910","0","0","0"
"10","2","15","25","5","2","2.5","236","0","0","0"
"8","2","15","25","5","2","2.5","462","0","0","0"
"6","2","15","25","5","2","2.5","911","0","0","0"
"10","2","15","25","5","2","2.5","237","0","0","0"
"8","2","15","25","5","2","2.5","463","0","0","0"
"6","2","15","25","5","2","2.5","912","0","0","0"
"10","2","15","25","5","2","2.5","238","0","0","0"
"6","2","15","25","5","2","2.5","913","0","0","0"
"8","2","15","25","5","2","2.5","464","0","0","0"
"8","2","15","25","5","2","2.5","465","0","0","0"
"10","2","15","25","5","2","2.5","239","0","0","0"
"6","2","15","25","5","2","2.5","914","0","0","0"
"10","2","15","25","5","2","2.5","240","0","0","0"
"8","2","15","25","5","2","2.5","466","0","0","0"
"6","2","15","25","5","2","2.5","915","0","0","0"
"10","2","15","25","5","2","2.5","241","0","0","0"
"8","2","15","25","5","2","2.5","467","0","0","0"
"6","2","15","25","5","2","2.5","916","0","0","0"
"8","2","15","25","5","2","2.5","468","0","0","0"
"6","2","15","25","5","2","2.5","917","0","0","0"
"10","2","15","25","5","2","2.5","242","0","0","0"
"8","2","15","25","5","2","2.5","469","0","0","0"
"6","2","15","25","5","2","2.5","918","0","0","0"
"8","2","15","25","5","2","2.5","470","0","0","0"
"6","2","15","25","5","2","2.5","919","0","0","0"
"10","2","15","25","5","2","2.5","243","0","0","0"
"6","2","15","25","5","2","2.5","920","0","0","0"
"8","2","15","25","5","2","2.5","471","0","0","0"
"10","2","15","25","5","2","2.5","244","0","0","0"
"8","2","15","25","5","2","2.5","472","0","0","0"
"10","2","15","25","5","2","2.5","245","0","0","0"
"6","2","15","25","5","2","2.5","921","0","0","0"
"8","2","15","25","5","2","2.5","473","0","0","0"
"6","2","15","25","5","2","2.5","922","0","0","0"
"10","2","15","25","5","2","2.5","246","0","0","0"
"8","2","15","25","5","2","2.5","474","0","0","0"
"6","2","15","25","5","2","2.5","923","0","0","0"
"8","2","15","25","5","2","2.5","475","0","0","0"
"6","2","15","25","5","2","2.5","924","0","0","0"
"10","2","15","25","5","2","2.5","247","0","0","0"
"6","2","15","25","5","2","2.5","925","0","0","0"
"8","2","15","25","5","2","2.5","476","0","0","0"
"10","2","15","25","5","2","2.5","248","0","0","0"
"6","2","15","25","5","2","2.5","926","0","0","0"
"8","2","15","25","5","2","2.5","477","0","0","0"
"10","2","15","25","5","2","2.5","249","0","0","0"
"6","2","15","25","5","2","2.5","927","0","0","0"
"8","2","15","25","5","2","2.5","478","0","0","0"
"10","2","15","25","5","2","2.5","250","0","0","0"
"6","2","15","25","5","2","2.5","928","0","0","0"
"8","2","15","25","5","2","2.5","479","0","0","0"
"10","2","15","25","5","2","2.5","251","0","0","0"
"8","2","15","25","5","2","2.5","480","0","0","0"
"10","2","15","25","5","2","2.5","252","0","0","0"
"6","2","15","25","5","2","2.5","929","0","0","0"
"10","2","15","25","5","2","2.5","253","0","0","0"
"8","2","15","25","5","2","2.5","481","0","0","0"
"6","2","15","25","5","2","2.5","930","0","0","0"
"10","2","15","25","5","2","2.5","254","0","0","0"
"6","2","15","25","5","2","2.5","931","0","0","0"
"8","2","15","25","5","2","2.5","482","0","0","0"
"10","2","15","25","5","2","2.5","255","0","0","0"
"6","2","15","25","5","2","2.5","932","0","0","0"
"8","2","15","25","5","2","2.5","483","0","0","0"
"6","2","15","25","5","2","2.5","933","0","0","0"
"8","2","15","25","5","2","2.5","484","0","0","0"
"10","2","15","25","5","2","2.5","256","0","0","0"
"6","2","15","25","5","2","2.5","934","0","0","0"
"8","2","15","25","5","2","2.5","485","0","0","0"
"10","2","15","25","5","2","2.5","257","0","0","0"
"6","2","15","25","5","2","2.5","935","0","0","0"
"8","2","15","25","5","2","2.5","486","0","0","0"
"10","2","15","25","5","2","2.5","258","0","0","0"
"6","2","15","25","5","2","2.5","936","0","0","0"
"8","2","15","25","5","2","2.5","487","0","0","0"
"10","2","15","25","5","2","2.5","259","0","0","0"
"6","2","15","25","5","2","2.5","937","0","0","0"
"8","2","15","25","5","2","2.5","488","0","0","0"
"8","2","15","25","5","2","2.5","489","0","0","0"
"10","2","15","25","5","2","2.5","260","0","0","0"
"6","2","15","25","5","2","2.5","938","0","0","0"
"8","2","15","25","5","2","2.5","490","0","0","0"
"6","2","15","25","5","2","2.5","939","0","0","0"
"10","2","15","25","5","2","2.5","261","0","0","0"
"8","2","15","25","5","2","2.5","491","0","0","0"
"10","2","15","25","5","2","2.5","262","0","0","0"
"6","2","15","25","5","2","2.5","940","0","0","0"
"8","2","15","25","5","2","2.5","492","0","0","0"
"10","2","15","25","5","2","2.5","263","0","0","0"
"8","2","15","25","5","2","2.5","493","0","0","0"
"10","2","15","25","5","2","2.5","264","0","0","0"
"6","2","15","25","5","2","2.5","941","0","0","0"
"8","2","15","25","5","2","2.5","494","0","0","0"
"10","2","15","25","5","2","2.5","265","0","0","0"
"6","2","15","25","5","2","2.5","942","0","0","0"
"10","2","15","25","5","2","2.5","266","0","0","0"
"10","2","15","25","5","2","2.5","267","0","0","0"
"6","2","15","25","5","2","2.5","943","0","0","0"
"8","2","15","25","5","2","2.5","495","0","0","0"
"6","2","15","25","5","2","2.5","944","0","0","0"
"10","2","15","25","5","2","2.5","268","0","0","0"
"8","2","15","25","5","2","2.5","496","0","0","0"
"10","2","15","25","5","2","2.5","269","0","0","0"
"6","2","15","25","5","2","2.5","945","0","0","0"
"10","2","15","25","5","2","2.5","270","0","0","0"
"8","2","15","25","5","2","2.5","497","0","0","0"
"6","2","15","25","5","2","2.5","946","0","0","0"
"10","2","15","25","5","2","2.5","271","0","0","0"
"8","2","15","25","5","2","2.5","498","0","0","0"
"6","2","15","25","5","2","2.5","947","0","0","0"
"10","2","15","25","5","2","2.5","272","0","0","0"
"8","2","15","25","5","2","2.5","499","0","0","0"
"6","2","15","25","5","2","2.5","948","0","0","0"
"8","2","15","25","5","2","2.5","500","0","0","0"
"6","2","15","25","5","2","2.5","949","0","0","0"
"10","2","15","25","5","2","2.5","273","0","0","0"
"8","2","15","25","5","2","2.5","501","0","0","0"
"6","2","15","25","5","2","2.5","950","0","0","0"
"8","2","15","25","5","2","2.5","502","0","0","0"
"6","2","15","25","5","2","2.5","951","0","0","0"
"10","2","15","25","5","2","2.5","274","0","0","0"
"8","2","15","25","5","2","2.5","503","0","0","0"
"10","2","15","25","5","2","2.5","275","0","0","0"
"6","2","15","25","5","2","2.5","952","0","0","0"
"8","2","15","25","5","2","2.5","504","0","0","0"
"6","2","15","25","5","2","2.5","953","0","0","0"
"10","2","15","25","5","2","2.5","276","0","0","0"
"8","2","15","25","5","2","2.5","505","0","0","0"
"10","2","15","25","5","2","2.5","277","0","0","0"
"6","2","15","25","5","2","2.5","954","0","0","0"
"8","2","15","25","5","2","2.5","506","0","0","0"
"10","2","15","25","5","2","2.5","278","0","0","0"
"8","2","15","25","5","2","2.5","507","0","0","0"
"10","2","15","25","5","2","2.5","279","0","0","0"
"6","2","15","25","5","2","2.5","955","0","0","0"
"8","2","15","25","5","2","2.5","508","0","0","0"
"10","2","15","25","5","2","2.5","280","0","0","0"
"6","2","15","25","5","2","2.5","956","0","0","0"
"8","2","15","25","5","2","2.5","509","0","0","0"
"6","2","15","25","5","2","2.5","957","0","0","0"
"10","2","15","25","5","2","2.5","281","0","0","0"
"8","2","15","25","5","2","2.5","510","0","0","0"
"8","2","15","25","5","2","2.5","511","0","0","0"
"6","2","15","25","5","2","2.5","958","0","0","0"
"10","2","15","25","5","2","2.5","282","0","0","0"
"6","2","15","25","5","2","2.5","959","0","0","0"
"8","2","15","25","5","2","2.5","512","0","0","0"
"10","2","15","25","5","2","2.5","283","0","0","0"
"6","2","15","25","5","2","2.5","960","0","0","0"
"8","2","15","25","5","2","2.5","513","0","0","0"
"10","2","15","25","5","2","2.5","284","0","0","0"
"8","2","15","25","5","2","2.5","514","0","0","0"
"10","2","15","25","5","2","2.5","285","0","0","0"
"6","2","15","25","5","2","2.5","961","0","0","0"
"8","2","15","25","5","2","2.5","515","0","0","0"
"10","2","15","25","5","2","2.5","286","0","0","0"
"8","2","15","25","5","2","2.5","516","0","0","0"
"10","2","15","25","5","2","2.5","287","0","0","0"
"6","2","15","25","5","2","2.5","962","0","0","0"
"8","2","15","25","5","2","2.5","517","0","0","0"
"6","2","15","25","5","2","2.5","963","0","0","0"
"10","2","15","25","5","2","2.5","288","0","0","0"
"6","2","15","25","5","2","2.5","964","0","0","0"
"8","2","15","25","5","2","2.5","518","0","0","0"
"10","2","15","25","5","2","2.5","289","0","0","0"
"6","2","15","25","5","2","2.5","965","0","0","0"
"10","2","15","25","5","2","2.5","290","0","0","0"
"8","2","15","25","5","2","2.5","519","0","0","0"
"6","2","15","25","5","2","2.5","966","0","0","0"
"10","2","15","25","5","2","2.5","291","0","0","0"
"8","2","15","25","5","2","2.5","520","0","0","0"
"6","2","15","25","5","2","2.5","967","0","0","0"
"10","2","15","25","5","2","2.5","292","0","0","0"
"8","2","15","25","5","2","2.5","521","0","0","0"
"6","2","15","25","5","2","2.5","968","0","0","0"
"10","2","15","25","5","2","2.5","293","0","0","0"
"6","2","15","25","5","2","2.5","969","0","0","0"
"10","2","15","25","5","2","2.5","294","0","0","0"
"8","2","15","25","5","2","2.5","522","0","0","0"
"6","2","15","25","5","2","2.5","970","0","0","0"
"10","2","15","25","5","2","2.5","295","0","0","0"
"8","2","15","25","5","2","2.5","523","0","0","0"
"6","2","15","25","5","2","2.5","971","0","0","0"
"10","2","15","25","5","2","2.5","296","0","0","0"
"8","2","15","25","5","2","2.5","524","0","0","0"
"6","2","15","25","5","2","2.5","972","0","0","0"
"8","2","15","25","5","2","2.5","525","0","0","0"
"6","2","15","25","5","2","2.5","973","0","0","0"
"10","2","15","25","5","2","2.5","297","0","0","0"
"6","2","15","25","5","2","2.5","974","0","0","0"
"8","2","15","25","5","2","2.5","526","0","0","0"
"10","2","15","25","5","2","2.5","298","0","0","0"
"6","2","15","25","5","2","2.5","975","0","0","0"
"8","2","15","25","5","2","2.5","527","0","0","0"
"10","2","15","25","5","2","2.5","299","0","0","0"
"8","2","15","25","5","2","2.5","528","0","0","0"
"10","2","15","25","5","2","2.5","300","0","0","0"
"6","2","15","25","5","2","2.5","976","0","0","0"
"8","2","15","25","5","2","2.5","529","0","0","0"
"6","2","15","25","5","2","2.5","977","0","0","0"
"10","2","15","25","5","2","2.5","301","0","0","0"
"8","2","15","25","5","2","2.5","530","0","0","0"
"6","2","15","25","5","2","2.5","978","0","0","0"
"10","2","15","25","5","2","2.5","302","0","0","0"
"8","2","15","25","5","2","2.5","531","0","0","0"
"6","2","15","25","5","2","2.5","979","0","0","0"
"10","2","15","25","5","2","2.5","303","0","0","0"
"8","2","15","25","5","2","2.5","532","0","0","0"
"6","2","15","25","5","2","2.5","980","0","0","0"
"8","2","15","25","5","2","2.5","533","0","0","0"
"6","2","15","25","5","2","2.5","981","0","0","0"
"10","2","15","25","5","2","2.5","304","0","0","0"
"8","2","15","25","5","2","2.5","534","0","0","0"
"10","2","15","25","5","2","2.5","305","0","0","0"
"6","2","15","25","5","2","2.5","982","0","0","0"
"8","2","15","25","5","2","2.5","535","0","0","0"
"6","2","15","25","5","2","2.5","983","0","0","0"
"10","2","15","25","5","2","2.5","306","0","0","0"
"8","2","15","25","5","2","2.5","536","0","0","0"
"10","2","15","25","5","2","2.5","307","0","0","0"
"6","2","15","25","5","2","2.5","984","0","0","0"
"8","2","15","25","5","2","2.5","537","0","0","0"
"6","2","15","25","5","2","2.5","985","0","0","0"
"10","2","15","25","5","2","2.5","308","0","0","0"
"6","2","15","25","5","2","2.5","986","0","0","0"
"8","2","15","25","5","2","2.5","538","0","0","0"
"10","2","15","25","5","2","2.5","309","0","0","0"
"6","2","15","25","5","2","2.5","987","0","0","0"
"8","2","15","25","5","2","2.5","539","0","0","0"
"10","2","15","25","5","2","2.5","310","0","0","0"
"6","2","15","25","5","2","2.5","988","0","0","0"
"8","2","15","25","5","2","2.5","540","0","0","0"
"10","2","15","25","5","2","2.5","311","0","0","0"
"6","2","15","25","5","2","2.5","989","0","0","0"
"6","2","15","25","5","2","2.5","990","0","0","0"
"10","2","15","25","5","2","2.5","312","0","0","0"
"8","2","15","25","5","2","2.5","541","0","0","0"
"10","2","15","25","5","2","2.5","313","0","0","0"
"6","2","15","25","5","2","2.5","991","0","0","0"
"10","2","15","25","5","2","2.5","314","0","0","0"
"6","2","15","25","5","2","2.5","992","0","0","0"
"8","2","15","25","5","2","2.5","542","0","0","0"
"6","2","15","25","5","2","2.5","993","0","0","0"
"8","2","15","25","5","2","2.5","543","0","0","0"
"10","2","15","25","5","2","2.5","315","0","0","0"
"6","2","15","25","5","2","2.5","994","0","0","0"
"8","2","15","25","5","2","2.5","544","0","0","0"
"10","2","15","25","5","2","2.5","316","0","0","0"
"8","2","15","25","5","2","2.5","545","0","0","0"
"10","2","15","25","5","2","2.5","317","0","0","0"
"6","2","15","25","5","2","2.5","995","0","0","0"
"8","2","15","25","5","2","2.5","546","0","0","0"
"10","2","15","25","5","2","2.5","318","0","0","0"
"6","2","15","25","5","2","2.5","996","0","0","0"
"8","2","15","25","5","2","2.5","547","0","0","0"
"6","2","15","25","5","2","2.5","997","0","0","0"
"10","2","15","25","5","2","2.5","319","0","0","0"
"8","2","15","25","5","2","2.5","548","0","0","0"
"10","2","15","25","5","2","2.5","320","0","0","0"
"6","2","15","25","5","2","2.5","998","0","0","0"
"8","2","15","25","5","2","2.5","549","0","0","0"
"6","2","15","25","5","2","2.5","999","0","0","0"
"10","2","15","25","5","2","2.5","321","0","0","0"
"8","2","15","25","5","2","2.5","550","0","0","0"
"8","2","15","25","5","2","2.5","551","0","0","0"
"10","2","15","25","5","2","2.5","322","0","0","0"
"8","2","15","25","5","2","2.5","552","0","0","0"
"10","2","15","25","5","2","2.5","323","0","0","0"
"8","2","15","25","5","2","2.5","553","0","0","0"
"10","2","15","25","5","2","2.5","324","0","0","0"
"8","2","15","25","5","2","2.5","554","0","0","0"
"10","2","15","25","5","2","2.5","325","0","0","0"
"8","2","15","25","5","2","2.5","555","0","0","0"
"10","2","15","25","5","2","2.5","326","0","0","0"
"8","2","15","25","5","2","2.5","556","0","0","0"
"10","2","15","25","5","2","2.5","327","0","0","0"
"8","2","15","25","5","2","2.5","557","0","0","0"
"10","2","15","25","5","2","2.5","328","0","0","0"
"8","2","15","25","5","2","2.5","558","0","0","0"
"10","2","15","25","5","2","2.5","329","0","0","0"
"8","2","15","25","5","2","2.5","559","0","0","0"
"10","2","15","25","5","2","2.5","330","0","0","0"
"8","2","15","25","5","2","2.5","560","0","0","0"
"10","2","15","25","5","2","2.5","331","0","0","0"
"8","2","15","25","5","2","2.5","561","0","0","0"
"10","2","15","25","5","2","2.5","332","0","0","0"
"8","2","15","25","5","2","2.5","562","0","0","0"
"10","2","15","25","5","2","2.5","333","0","0","0"
"8","2","15","25","5","2","2.5","563","0","0","0"
"10","2","15","25","5","2","2.5","334","0","0","0"
"8","2","15","25","5","2","2.5","564","0","0","0"
"10","2","15","25","5","2","2.5","335","0","0","0"
"8","2","15","25","5","2","2.5","565","0","0","0"
"10","2","15","25","5","2","2.5","336","0","0","0"
"8","2","15","25","5","2","2.5","566","0","0","0"
"10","2","15","25","5","2","2.5","337","0","0","0"
"8","2","15","25","5","2","2.5","567","0","0","0"
"10","2","15","25","5","2","2.5","338","0","0","0"
"10","2","15","25","5","2","2.5","339","0","0","0"
"8","2","15","25","5","2","2.5","568","0","0","0"
"10","2","15","25","5","2","2.5","340","0","0","0"
"8","2","15","25","5","2","2.5","569","0","0","0"
"10","2","15","25","5","2","2.5","341","0","0","0"
"8","2","15","25","5","2","2.5","570","0","0","0"
"8","2","15","25","5","2","2.5","571","0","0","0"
"10","2","15","25","5","2","2.5","342","0","0","0"
"8","2","15","25","5","2","2.5","572","0","0","0"
"10","2","15","25","5","2","2.5","343","0","0","0"
"8","2","15","25","5","2","2.5","573","0","0","0"
"10","2","15","25","5","2","2.5","344","0","0","0"
"8","2","15","25","5","2","2.5","574","0","0","0"
"10","2","15","25","5","2","2.5","345","0","0","0"
"8","2","15","25","5","2","2.5","575","0","0","0"
"10","2","15","25","5","2","2.5","346","0","0","0"
"8","2","15","25","5","2","2.5","576","0","0","0"
"10","2","15","25","5","2","2.5","347","0","0","0"
"8","2","15","25","5","2","2.5","577","0","0","0"
"10","2","15","25","5","2","2.5","348","0","0","0"
"8","2","15","25","5","2","2.5","578","0","0","0"
"10","2","15","25","5","2","2.5","349","0","0","0"
"8","2","15","25","5","2","2.5","579","0","0","0"
"10","2","15","25","5","2","2.5","350","0","0","0"
"8","2","15","25","5","2","2.5","580","0","0","0"
"10","2","15","25","5","2","2.5","351","0","0","0"
"8","2","15","25","5","2","2.5","581","0","0","0"
"10","2","15","25","5","2","2.5","352","0","0","0"
"8","2","15","25","5","2","2.5","582","0","0","0"
"10","2","15","25","5","2","2.5","353","0","0","0"
"8","2","15","25","5","2","2.5","583","0","0","0"
"10","2","15","25","5","2","2.5","354","0","0","0"
"8","2","15","25","5","2","2.5","584","0","0","0"
"10","2","15","25","5","2","2.5","355","0","0","0"
"8","2","15","25","5","2","2.5","585","0","0","0"
"10","2","15","25","5","2","2.5","356","0","0","0"
"8","2","15","25","5","2","2.5","586","0","0","0"
"10","2","15","25","5","2","2.5","357","0","0","0"
"8","2","15","25","5","2","2.5","587","0","0","0"
"10","2","15","25","5","2","2.5","358","0","0","0"
"8","2","15","25","5","2","2.5","588","0","0","0"
"10","2","15","25","5","2","2.5","359","0","0","0"
"8","2","15","25","5","2","2.5","589","0","0","0"
"10","2","15","25","5","2","2.5","360","0","0","0"
"8","2","15","25","5","2","2.5","590","0","0","0"
"10","2","15","25","5","2","2.5","361","0","0","0"
"8","2","15","25","5","2","2.5","591","0","0","0"
"10","2","15","25","5","2","2.5","362","0","0","0"
"8","2","15","25","5","2","2.5","592","0","0","0"
"10","2","15","25","5","2","2.5","363","0","0","0"
"8","2","15","25","5","2","2.5","593","0","0","0"
"10","2","15","25","5","2","2.5","364","0","0","0"
"8","2","15","25","5","2","2.5","594","0","0","0"
"10","2","15","25","5","2","2.5","365","0","0","0"
"8","2","15","25","5","2","2.5","595","0","0","0"
"10","2","15","25","5","2","2.5","366","0","0","0"
"8","2","15","25","5","2","2.5","596","0","0","0"
"10","2","15","25","5","2","2.5","367","0","0","0"
"8","2","15","25","5","2","2.5","597","0","0","0"
"10","2","15","25","5","2","2.5","368","0","0","0"
"8","2","15","25","5","2","2.5","598","0","0","0"
"10","2","15","25","5","2","2.5","369","0","0","0"
"8","2","15","25","5","2","2.5","599","0","0","0"
"10","2","15","25","5","2","2.5","370","0","0","0"
"8","2","15","25","5","2","2.5","600","0","0","0"
"10","2","15","25","5","2","2.5","371","0","0","0"
"8","2","15","25","5","2","2.5","601","0","0","0"
"10","2","15","25","5","2","2.5","372","0","0","0"
"8","2","15","25","5","2","2.5","602","0","0","0"
"10","2","15","25","5","2","2.5","373","0","0","0"
"8","2","15","25","5","2","2.5","603","0","0","0"
"10","2","15","25","5","2","2.5","374","0","0","0"
"8","2","15","25","5","2","2.5","604","0","0","0"
"10","2","15","25","5","2","2.5","375","0","0","0"
"8","2","15","25","5","2","2.5","605","0","0","0"
"10","2","15","25","5","2","2.5","376","0","0","0"
"8","2","15","25","5","2","2.5","606","0","0","0"
"10","2","15","25","5","2","2.5","377","0","0","0"
"8","2","15","25","5","2","2.5","607","0","0","0"
"10","2","15","25","5","2","2.5","378","0","0","0"
"8","2","15","25","5","2","2.5","608","0","0","0"
"10","2","15","25","5","2","2.5","379","0","0","0"
"8","2","15","25","5","2","2.5","609","0","0","0"
"10","2","15","25","5","2","2.5","380","0","0","0"
"8","2","15","25","5","2","2.5","610","0","0","0"
"10","2","15","25","5","2","2.5","381","0","0","0"
"8","2","15","25","5","2","2.5","611","0","0","0"
"10","2","15","25","5","2","2.5","382","0","0","0"
"8","2","15","25","5","2","2.5","612","0","0","0"
"10","2","15","25","5","2","2.5","383","0","0","0"
"10","2","15","25","5","2","2.5","384","0","0","0"
"8","2","15","25","5","2","2.5","613","0","0","0"
"8","2","15","25","5","2","2.5","614","0","0","0"
"10","2","15","25","5","2","2.5","385","0","0","0"
"8","2","15","25","5","2","2.5","615","0","0","0"
"10","2","15","25","5","2","2.5","386","0","0","0"
"8","2","15","25","5","2","2.5","616","0","0","0"
"10","2","15","25","5","2","2.5","387","0","0","0"
"8","2","15","25","5","2","2.5","617","0","0","0"
"10","2","15","25","5","2","2.5","388","0","0","0"
"8","2","15","25","5","2","2.5","618","0","0","0"
"10","2","15","25","5","2","2.5","389","0","0","0"
"8","2","15","25","5","2","2.5","619","0","0","0"
"10","2","15","25","5","2","2.5","390","0","0","0"
"8","2","15","25","5","2","2.5","620","0","0","0"
"10","2","15","25","5","2","2.5","391","0","0","0"
"10","2","15","25","5","2","2.5","392","0","0","0"
"10","2","15","25","5","2","2.5","393","0","0","0"
"10","2","15","25","5","2","2.5","394","0","0","0"
"10","2","15","25","5","2","2.5","395","0","0","0"
"10","2","15","25","5","2","2.5","396","0","0","0"
"10","2","15","25","5","2","2.5","397","0","0","0"
"10","2","15","25","5","2","2.5","398","0","0","0"
"10","2","15","25","5","2","2.5","399","0","0","0"
"10","2","15","25","5","2","2.5","400","0","0","0"
"10","2","15","25","5","2","2.5","401","0","0","0"
"10","2","15","25","5","2","2.5","402","0","0","0"
"10","2","15","25","5","2","2.5","403","0","0","0"
"10","2","15","25","5","2","2.5","404","0","0","0"
"10","2","15","25","5","2","2.5","405","0","0","0"
"10","2","15","25","5","2","2.5","406","0","0","0"
"8","2","15","25","5","2","2.5","621","0","0","0"
"10","2","15","25","5","2","2.5","407","0","0","0"
"8","2","15","25","5","2","2.5","622","0","0","0"
"10","2","15","25","5","2","2.5","408","0","0","0"
"8","2","15","25","5","2","2.5","623","0","0","0"
"10","2","15","25","5","2","2.5","409","0","0","0"
"8","2","15","25","5","2","2.5","624","0","0","0"
"10","2","15","25","5","2","2.5","410","0","0","0"
"8","2","15","25","5","2","2.5","625","0","0","0"
"10","2","15","25","5","2","2.5","411","0","0","0"
"8","2","15","25","5","2","2.5","626","0","0","0"
"10","2","15","25","5","2","2.5","412","0","0","0"
"8","2","15","25","5","2","2.5","627","0","0","0"
"10","2","15","25","5","2","2.5","413","0","0","0"
"8","2","15","25","5","2","2.5","628","0","0","0"
"10","2","15","25","5","2","2.5","414","0","0","0"
"8","2","15","25","5","2","2.5","629","0","0","0"
"10","2","15","25","5","2","2.5","415","0","0","0"
"8","2","15","25","5","2","2.5","630","0","0","0"
"10","2","15","25","5","2","2.5","416","0","0","0"
"8","2","15","25","5","2","2.5","631","0","0","0"
"10","2","15","25","5","2","2.5","417","0","0","0"
"8","2","15","25","5","2","2.5","632","0","0","0"
"10","2","15","25","5","2","2.5","418","0","0","0"
"8","2","15","25","5","2","2.5","633","0","0","0"
"10","2","15","25","5","2","2.5","419","0","0","0"
"10","2","15","25","5","2","2.5","420","0","0","0"
"8","2","15","25","5","2","2.5","634","0","0","0"
"10","2","15","25","5","2","2.5","421","0","0","0"
"8","2","15","25","5","2","2.5","635","0","0","0"
"10","2","15","25","5","2","2.5","422","0","0","0"
"8","2","15","25","5","2","2.5","636","0","0","0"
"10","2","15","25","5","2","2.5","423","0","0","0"
"8","2","15","25","5","2","2.5","637","0","0","0"
"10","2","15","25","5","2","2.5","424","0","0","0"
"8","2","15","25","5","2","2.5","638","0","0","0"
"10","2","15","25","5","2","2.5","425","0","0","0"
"8","2","15","25","5","2","2.5","639","0","0","0"
"10","2","15","25","5","2","2.5","426","0","0","0"
"8","2","15","25","5","2","2.5","640","0","0","0"
"10","2","15","25","5","2","2.5","427","0","0","0"
"8","2","15","25","5","2","2.5","641","0","0","0"
